time,open,high,low,close,volume
2023-03-30 07:00:00,60.87,61.44,60.79,61.12,838700
2023-03-31 07:00:00,61.12,61.44,60.63,60.63,1076100
2023-04-06 07:00:00,60.63,60.79,60.55,60.55,905600
2023-04-07 07:00:00,60.63,60.87,60.55,60.87,794400
2023-04-10 07:00:00,60.87,60.87,60.63,60.63,832700
2023-04-11 07:00:00,60.55,60.71,60.38,60.63,782800
2023-04-12 07:00:00,60.63,60.63,60.3,60.55,979100
2023-04-13 07:00:00,60.55,60.63,59.89,59.89,889600
2023-04-14 07:00:00,59.98,60.06,59.32,59.32,1294000
2023-04-17 07:00:00,59.32,59.4,58.43,58.43,1365400
2023-04-18 07:00:00,58.51,59.49,58.51,59.49,931800
2023-04-19 07:00:00,59.57,59.57,58.67,58.67,816300
2023-04-20 07:00:00,58.75,59.16,58.51,58.59,822300
2023-04-21 07:00:00,58.67,58.67,57.69,57.78,1107600
2023-04-24 07:00:00,57.86,57.94,57.2,57.45,1134600
2023-04-25 07:00:00,57.45,58.18,56.88,56.96,1370200
2023-04-26 07:00:00,57.04,57.86,57.04,57.86,941600
2023-04-27 07:00:00,57.86,57.86,56.63,56.63,1369100
2023-04-28 07:00:00,56.88,57.2,56.8,57.04,1116700
2023-05-04 07:00:00,57.04,57.04,55.74,55.9,2657800
2023-05-05 07:00:00,55.9,56.39,55.9,56.06,712200
2023-05-08 07:00:00,56.23,57.37,56.23,57.37,1227700
2023-05-09 07:00:00,57.69,57.86,57.45,57.61,871300
2023-05-10 07:00:00,57.69,57.94,57.45,57.45,951600
2023-05-11 07:00:00,57.45,57.78,57.04,57.04,447300
